avatar_hand,1,13.87
teleport_local,1,14.28
teleport_local,2,24.36
teleport_local,3,34.94
teleport_local,4,40.38
teleport_local,5,52.76
orb_touch,1,53.83,********
teleport_local,6,61.07
teleport_local,7,67.74
teleport_local,8,69.89
teleport_local,9,72.74
model_move,1,85.57
teleport_local,10,90.97
model_move,2,106.19
model_hand,1,110.08
avatar_hand,2,121.53
teleport_model,1,121.95
model_hand,2,124.94
model_hand,3,126.7
model_hand,4,129.06
model_hand,5,130.91
model_hand,6,137.76
model_hand,7,139.77
model_hand,8,143.77
model_hand,9,148.94
model_hand,10,150.67
model_hand,11,153.36
model_hand,12,157
cp_hand,1,173.74
cp_hand,2,184.79
teleport_local,11,197.39
model_hand,13,204.65
cp_hand,3,209.17
cp_hand,4,211.1
model_hand,14,214.07
cp_hand,5,231.72
model_hand,15,235.34
teleport_local,12,237.42
teleport_local,13,240.84
teleport_local,14,243.81
teleport_local,15,245.97
orb_touch,2,246.6,********
model_move,3,258.17
cp_hand,6,263.81
teleport_model,2,266.63
model_move,4,274.37
teleport_model,3,288.13
teleport_local,16,290.74
teleport_local,17,292.67
teleport_local,18,295.03
avatar_hand,3,299.9
teleport_local,19,300.32
teleport_local,20,303.74
orb_touch,3,304.21,********
teleport_local,21,314.62
teleport_local,22,317.53
orb_touch,4,319.37,********
teleport_local,23,324.11
teleport_local,24,329.84
avatar_hand,4,330.99
teleport_local,25,331.41
teleport_local,26,336.39
model_move,5,339.22
teleport_local,27,359.78
teleport_local,28,362.3
teleport_local,29,365.07
teleport_local,30,366.87
teleport_local,31,368.58
teleport_local,32,372.88
teleport_local,33,374.51
teleport_local,34,379.33
teleport_local,35,384.16
teleport_local,36,387.39
teleport_local,37,390.79
orb_touch,5,391.9,********
teleport_local,38,396.57
teleport_local,39,399.52
avatar_hand,5,421.1
teleport_local,40,421.52
avatar_hand,6,425.45
teleport_local,41,425.87
avatar_buttons,1,450.05
avatar_hand,7,450.05
teleport_local,42,450.48
teleport_local,43,463.29
model_move,6,465.76
avatar_hand,8,471.29
teleport_model,4,471.7
model_move,7,475.22
model_hide,1,476.38
model_move,8,477.14
model_hide,2,479.54
model_move,9,481.95
model_hide,3,483.36
model_move,10,485.83
model_buttons,1,501.64
model_hand,16,501.64
model_hand,17,502.94
model_hand,18,504.51
teleport_model,5,509.85
teleport_local,44,512.82
teleport_local,45,515.03
avatar_hand,9,521.88
teleport_local,46,522.29
teleport_local,47,525.24
model_move,11,530.87
teleport_local,48,533.89
teleport_model,6,543.64
avatar_hand,10,549.58
teleport_local,49,550
avatar_hand,11,552.45
teleport_local,50,552.87
teleport_local,51,571.16
avatar_hand,12,576.02
teleport_local,52,576.44
avatar_hand,13,581.13
teleport_local,53,581.56
model_move,12,584.17
model_move,13,585.71
avatar_hand,14,593.9
teleport_model,7,594.32
model_move,14,596
teleport_model,8,605.73
avatar_hand,15,609.09
teleport_local,54,609.51
avatar_hand,16,615.39
teleport_local,55,615.82
model_move,15,617.81
model_hand,19,627.39
teleport_model,9,631.09
avatar_hand,17,633.92
teleport_local,56,634.34
avatar_hand,18,637.41
teleport_local,57,637.83
teleport_local,58,642.93
teleport_local,59,646.66
teleport_local,60,650.33
orb_touch,6,652.41,********
teleport_local,61,659.72
avatar_buttons,2,671.02
avatar_hand,19,671.02
teleport_local,62,671.44
teleport_local,63,676.41
teleport_local,64,680.77
teleport_local,65,689.12
teleport_local,66,692.9
avatar_hand,20,702.5
teleport_local,67,702.92
avatar_hand,21,714.61
teleport_local,68,715.03
avatar_buttons,3,720.83
teleport_local,69,721.25
teleport_local,70,725.88
teleport_local,71,730.07
teleport_local,72,733.35
teleport_local,73,736.12
orb_touch,7,736.55,********
teleport_local,74,742.3
teleport_local,75,745.81
teleport_local,76,751.19
teleport_local,77,758.39
teleport_local,78,761.25
teleport_local,79,765.11
orb_touch,8,766.03,********
avatar_hand,22,775.76
teleport_local,80,776.17
avatar_hand,23,790.39
teleport_local,81,790.81
teleport_local,82,806.39
teleport_local,83,808.71
model_move,16,827.89
teleport_model,10,831.44
avatar_hand,24,838.51
teleport_local,84,838.94
model_move,17,840.55
teleport_model,11,848.38
teleport_local,85,851.56
teleport_local,86,854.35
orb_touch,9,854.38,********
avatar_hand,25,862.66
teleport_local,87,863.09
teleport_local,88,870.84
avatar_hand,26,883.75
teleport_local,89,884.17
teleport_local,90,886.76
teleport_local,91,891.17
teleport_local,92,900.23
avatar_buttons,4,911.27
teleport_local,93,911.69
teleport_local,94,914.16
teleport_local,95,916.95
teleport_local,96,918.72
teleport_local,97,920.6
avatar_buttons,5,926.37
teleport_local,98,926.79
teleport_local,99,928.83
teleport_local,100,931.48
teleport_local,101,934.37
teleport_local,102,936.44
teleport_local,103,941.03
orb_touch,10,945.47,********

*****STATS*****

FINISH_TIME,945.47
model_hand,19
model_buttons,1
model_move,17
model_hide,3
cp_hand,6
cp_buttons,0
avatar_hand,26
avatar_buttons,5
teleport_model,11
teleport_local,103
orb_touch,10
